Address Number,Alpha Name,Contract Number,Fund ,Cst Ctr / Job,Obj Acct,2nd Item Number,Purchase Order Detail Line Number,Extended Price,Amount Received,Amount Open,Amount Vouchered,Voucher Line Number
315598,IHS GLOBAL INC,51507,11101,      107000,53509,5018,1,"$4,180.00 ",$0.00 ,$0.00 ,,
315168,"SMITHGALL, BENJAMIN",51508,11101,      102200,53509,1156,2,"$15,000.00 ",$0.00 ,"$15,000.00 ",,
315168,"SMITHGALL, BENJAMIN",51508,11101,      102200,53509,1156,1,"$15,000.00 ","$6,107.91 ","$8,892.09 ",,
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,"$1,226.33 ",1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,"$1,568.01 ",1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$428.01 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$788.01 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$548.01 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$128.01 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$428.02 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$248.02 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$68.46 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$428.53 ,1
315168,"SMITHGALL, BENJAMIN",51508,,,,,,,,,$248.50 ,1
158748,BURNS WHITE LLC,51509,11101,      108000,53517,523400,1,"$24,685.00 ","$24,685.00 ",$0.00 ,,
158748,BURNS WHITE LLC,51509,11101,      108000,53517,526145,2,"$75,000.00 ","$75,000.00 ",$0.00 ,,
158748,BURNS WHITE LLC,51509,,,,,,,,,$817.00 ,1
158748,BURNS WHITE LLC,51509,,,,,,,,,"$5,425.30 ",1
158748,BURNS WHITE LLC,51509,,,,,,,,,"$6,201.50 ",1
158748,BURNS WHITE LLC,51509,,,,,,,,,"$3,094.20 ",1
158748,BURNS WHITE LLC,51509,,,,,,,,,"$3,139.00 ",1
158748,BURNS WHITE LLC,51509,,,,,,,,,$938.53 ,1
158748,BURNS WHITE LLC,51509,,,,,,,,,"$5,069.47 ",1
158748,BURNS WHITE LLC,51509,,,,,,,,,"$1,162.03 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$10,561.80 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$10,765.14 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$4,671.02 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$3,913.00 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$5,267.50 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$13,546.00 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$16,874.84 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$4,413.54 ",2
158748,BURNS WHITE LLC,51509,,,,,,,,,"$3,825.13 ",2
231108,NORTHSIDE LEADERSHIP CONFERENCE/NS,51510,26010,  0130087140,58101,5104,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
231108,NORTHSIDE LEADERSHIP CONFERENCE/NS,51510,,,,,,,,,"$2,500.00 ",1
231108,NORTHSIDE LEADERSHIP CONFERENCE/NS,51511,26010,  0130087150,58101,5104,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
231108,NORTHSIDE LEADERSHIP CONFERENCE/NS,51511,,,,,,,,,"$2,500.00 ",1
57791,WESTERN PA. POLICE ATHLETIC LEAGUE,51512,26010,  0129832150,58101,5104,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
57791,WESTERN PA. POLICE ATHLETIC LEAGUE,51512,,,,,,,,,"$2,500.00 ",1
214594,NORTHSIDE COALITION FOR FAIR HOUSING,51513,26010,  0130083150,58101,5110,1,"$13,900.00 ","$13,900.00 ",$0.00 ,,
214594,NORTHSIDE COALITION FOR FAIR HOUSING,51513,,,,,,,,,"$13,900.00 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,26010,  1116303150,58101,5111,1,"$100,000.00 ","$100,000.00 ",$0.00 ,,
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$1,343.16 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$7,139.49 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$7,089.78 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$8,165.75 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$8,184.53 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$7,961.97 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$7,721.02 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$7,877.64 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$8,173.56 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$11,698.52 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$10,497.49 ",1
4523,URBAN LEAGUE OF GREATER PITTSBURGH,51514,,,,,,,,,"$14,147.09 ",1
129522,LAWRENCEVILLE UNITED,51515,26010,  0229855150,58101,5150,3,"$48,000.00 ","$32,909.58 ","$15,090.42 ",,
129522,LAWRENCEVILLE UNITED,51515,26010,  0229855150,58101,5150,1,"$10,000.00 ","$10,000.00 ",$0.00 ,,
129522,LAWRENCEVILLE UNITED,51515,26010,  0229855150,58101,5150,2,"$12,500.00 ","$12,500.00 ",$0.00 ,,
129522,LAWRENCEVILLE UNITED,51515,,,,,,,,,"$2,778.80 ",3
129522,LAWRENCEVILLE UNITED,51515,,,,,,,,,"$17,177.56 ",3
129522,LAWRENCEVILLE UNITED,51515,,,,,,,,,"$12,953.22 ",3
129522,LAWRENCEVILLE UNITED,51515,,,,,,,,,"$10,000.00 ",1
129522,LAWRENCEVILLE UNITED,51515,,,,,,,,,"$12,500.00 ",2
196129,CENTER FOR VICTIMS,51516,26010,  0128990150,58101,5100,1,"$5,000.00 ","$5,000.00 ",$0.00 ,,
196129,CENTER FOR VICTIMS,51516,26010,  0128990150,58101,5100,2,"$50,000.00 ","$50,000.00 ",$0.00 ,,
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$5,000.00 ",1
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$4,339.10 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$3,862.86 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,$56.94 ,2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$3,697.38 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$4,380.46 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$4,462.53 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$3,893.11 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$4,346.50 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$4,882.09 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$3,610.73 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$6,195.87 ",2
196129,CENTER FOR VICTIMS,51516,,,,,,,,,"$6,272.43 ",2
320910,B2GNOW,51517,11101,  1030120120,53509,5021,2,"$15,500.00 ","$9,550.00 ","$5,950.00 ",,
320910,B2GNOW,51517,26010,  1030120120,53509,5021,1,"$35,000.00 ","$35,000.00 ",$0.00 ,,
320910,B2GNOW,51517,,,,,,,,,"$9,550.00 ",2
320910,B2GNOW,51517,,,,,,,,,"$22,275.00 ",1
320910,B2GNOW,51517,,,,,,,,,"$7,425.00 ",1
320910,B2GNOW,51517,,,,,,,,,"$5,300.00 ",1
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,26010,  0123316150,58101,5150,3,"$35,000.00 ","$27,626.98 ","$7,373.02 ",,
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,26010,  0123316150,58101,5150,1,"$10,000.00 ","$10,000.00 ",$0.00 ,,
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,26010,  0123316150,58101,5150,2,"$2,500.00 ","$2,500.00 ",$0.00 ,,
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,$164.15 ,3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$4,503.13 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$5,080.13 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$4,502.97 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$4,396.44 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$3,990.92 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$3,292.07 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$1,697.17 ",3
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,$381.84 ,1
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$4,936.18 ",1
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$4,681.98 ",1
330628,BLOOMFIELD DEVELOPMENT CORP.,51518,,,,,,,,,"$2,500.00 ",2
277819,BRENTWOOD ECONOMIC DEV CORP/ECONOMIC DEV,51519,26010,  1121000150,58101,5150,1,"$40,000.00 ",$0.00 ,"$40,000.00 ",,
167097,STUDIO FOR SPACIAL PRACTICE LLC,51520,26010,  1167373110,58101,5156,1,"$20,250.00 ","$18,250.00 ","$2,000.00 ",,
167097,STUDIO FOR SPACIAL PRACTICE LLC,51520,,,,,,,,,"$9,000.00 ",1
167097,STUDIO FOR SPACIAL PRACTICE LLC,51520,,,,,,,,,"$9,250.00 ",1
185236,HILL COMMUNITY DEVELOPMENT CORP.,51521,26010,  1121000150,58101,5150,1,"$35,000.00 ",$0.00 ,"$35,000.00 ",,
21337,KINGSLEY ASSOCIATION,51522,26010,  1121000150,58101,5150,1,"$30,000.00 ","$19,066.84 ","$10,933.16 ",,
21337,KINGSLEY ASSOCIATION,51522,,,,,,,,,"$19,066.84 ",1
82359,SHEPHERD WELLNESS COMMUNITY,51524,26010,  0129791150,58101,5100,1,"$8,500.00 ","$8,500.00 ",$0.00 ,,
82359,SHEPHERD WELLNESS COMMUNITY,51524,26010,  0129791150,58101,5100,2,"$5,000.00 ","$5,000.00 ",$0.00 ,,
82359,SHEPHERD WELLNESS COMMUNITY,51524,,,,,,,,,"$8,500.00 ",1
82359,SHEPHERD WELLNESS COMMUNITY,51524,,,,,,,,,"$5,000.00 ",2
21337,KINGSLEY ASSOCIATION,51525,26010,  0123306120,58101,5101,1,"$2,000.00 ",$0.00 ,"$2,000.00 ",,
21337,KINGSLEY ASSOCIATION,51525,26010,  0123306120,58101,5101,2,"$2,000.00 ",$0.00 ,"$2,000.00 ",,
21337,KINGSLEY ASSOCIATION,51525,26010,  0123306120,58101,5101,3,"$2,000.00 ",$0.00 ,"$2,000.00 ",,
21337,KINGSLEY ASSOCIATION,51525,26010,  0123306120,58101,5101,4,"$2,500.00 ",$0.00 ,"$2,500.00 ",,
21337,KINGSLEY ASSOCIATION,51525,26010,  0123306120,58101,5101,5,"$2,500.00 ",$0.00 ,"$2,500.00 ",,
21337,KINGSLEY ASSOCIATION,51526,26010,  0221197140,58101,5150,1,"$10,000.00 ","$10,000.00 ",$0.00 ,,
21337,KINGSLEY ASSOCIATION,51526,,,,,,,,,"$10,000.00 ",1
296577,SHIFT COLLABORATIVE LLC.,51527,29040,  0229400163,53901,1156,1,"$39,280.00 ","$39,280.00 ",$0.00 ,,
296577,SHIFT COLLABORATIVE LLC.,51527,,,,,,,,,"$7,856.00 ",1
296577,SHIFT COLLABORATIVE LLC.,51527,,,,,,,,,"$7,856.00 ",1
296577,SHIFT COLLABORATIVE LLC.,51527,,,,,,,,,"$7,856.00 ",1
296577,SHIFT COLLABORATIVE LLC.,51527,,,,,,,,,"$7,856.00 ",1
296577,SHIFT COLLABORATIVE LLC.,51527,,,,,,,,,"$7,856.00 ",1
87265,CARRICK COMMUNITY COUNCIL,51528,40001,  0141004012,58101,566000,1,"$1,080.05 ",$456.00 ,$624.05 ,,
87265,CARRICK COMMUNITY COUNCIL,51528,,,,,,,,,$456.00 ,1
21337,KINGSLEY ASSOCIATION,51529,26010,  0221197150,58101,5150,1,"$10,000.00 ","$10,000.00 ",$0.00 ,,
21337,KINGSLEY ASSOCIATION,51529,,,,,,,,,"$10,000.00 ",1
65113,PENNSYLVANIA RESOURCES COUNCIL,51530,26010,  0123151150,58101,5100,1,"$5,000.00 ","$5,000.00 ",$0.00 ,,
65113,PENNSYLVANIA RESOURCES COUNCIL,51530,26010,  0123151150,58101,5100,2,"$2,500.00 ","$2,500.00 ",$0.00 ,,
65113,PENNSYLVANIA RESOURCES COUNCIL,51530,,,,,,,,,"$5,000.00 ",1
65113,PENNSYLVANIA RESOURCES COUNCIL,51530,,,,,,,,,"$2,500.00 ",2
279460,ALLEGHENY CITY CENTRAL ASSN.,51531,26010,  0130098150,58101,5101,1,"$6,239.00 ",$0.00 ,"$6,239.00 ",,
322616,THE NEIGHBORHOOD ACADEMY,51532,26010,  0230110150,58101,5104,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
322616,THE NEIGHBORHOOD ACADEMY,51532,26010,  0230110150,58101,5104,2,"$3,000.00 ","$3,000.00 ",$0.00 ,,
322616,THE NEIGHBORHOOD ACADEMY,51532,,,,,,,,,"$2,500.00 ",1
322616,THE NEIGHBORHOOD ACADEMY,51532,,,,,,,,,"$3,000.00 ",2
166158,LITTLE SISTERS OF THE POOR OF PA.,51533,26010,  0230005150,58101,5104,1,"$5,000.00 ","$5,000.00 ",$0.00 ,,
166158,LITTLE SISTERS OF THE POOR OF PA.,51533,,,,,,,,,"$5,000.00 ",1
26882,"CATHOLIC YOUTH ASSN. OF PITTSBURGH, INC.",51534,26010,  0121323150,58101,5101,1,"$5,000.00 ","$5,000.00 ",$0.00 ,,
26882,"CATHOLIC YOUTH ASSN. OF PITTSBURGH, INC.",51534,,,,,,,,,"$5,000.00 ",1
320916,INTERFACE STUDIO L.L.C.,51535,40011,  1130087009,53537,5215,3,"$108,899.73 ",$0.00 ,"$108,899.73 ",,
320916,INTERFACE STUDIO L.L.C.,51535,29040,  1130087009,53901,1156,5,"$75,000.00 ",$0.00 ,"$75,000.00 ",,
320916,INTERFACE STUDIO L.L.C.,51535,29040,  1130087009,53901,1156,4,"$941,020.00 ","$673,752.09 ","$267,267.91 ",,
320916,INTERFACE STUDIO L.L.C.,51535,40011,  1130087009,53537,5215,1,"$534,623.28 ","$126,355.27 ",$0.00 ,,
320916,INTERFACE STUDIO L.L.C.,51535,40011,  1130087009,53537,5215,2,"$716,651.72 ",$0.00 ,$0.00 ,,
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$92,424.39 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$84,730.17 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$80,997.04 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$122,338.98 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$89,325.90 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$89,550.14 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$58,050.65 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$56,334.82 ",4
320916,INTERFACE STUDIO L.L.C.,51535,,,,,,,,,"$126,355.27 ",1
309840,CENTER OF LIFE,51536,26010,  0223344150,58101,5104,1,"$5,000.00 ","$5,000.00 ",$0.00 ,,
309840,CENTER OF LIFE,51536,,,,,,,,,"$5,000.00 ",1
254984,CENTER FOR VICTIMS,51537,26010,  0129972150,58101,5100,1,"$4,000.00 ","$4,000.00 ",$0.00 ,,
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$585.72 ,1
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$627.23 ,1
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$627.23 ,1
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$626.70 ,1
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$605.26 ,1
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$605.26 ,1
254984,CENTER FOR VICTIMS,51537,,,,,,,,,$322.60 ,1
276520,WESLEY A.M.E. CHARITIES,51538,26010,  0123201130,58101,5100,1,"$2,000.00 ",$0.00 ,"$2,000.00 ",,
276520,WESLEY A.M.E. CHARITIES,51538,26010,  0123201130,58101,5100,2,"$2,000.00 ",$0.00 ,"$2,000.00 ",,
322641,EVANGELICAL LUTHERAN CHURCH AMERICA/TRIN,51539,26010,  0130105150,58101,5104,1,"$6,000.00 ","$6,000.00 ",$0.00 ,,
322641,EVANGELICAL LUTHERAN CHURCH AMERICA/TRIN,51539,,,,,,,,,"$6,000.00 ",1
5787,NATIONAL COUNCIL OF JEWISH WOMEN,51540,26010,  0221377150,58101,5102,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
5787,NATIONAL COUNCIL OF JEWISH WOMEN,51540,26010,  0221377150,58101,5102,2,"$5,000.00 ","$5,000.00 ",$0.00 ,,
5787,NATIONAL COUNCIL OF JEWISH WOMEN,51540,,,,,,,,,"$2,500.00 ",1
5787,NATIONAL COUNCIL OF JEWISH WOMEN,51540,,,,,,,,,"$5,000.00 ",2
254255,"PA. CLEANWAYS OF ALLEGHENY COUNTY, INC.",51541,26010,  0123365150,58101,5169,1,"$12,500.00 ","$12,500.00 ",$0.00 ,,
254255,"PA. CLEANWAYS OF ALLEGHENY COUNTY, INC.",51541,,,,,,,,,"$12,500.00 ",1
26882,"CATHOLIC YOUTH ASSN. OF PITTSBURGH, INC.",51542,26010,  0230074150,58101,5101,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
26882,"CATHOLIC YOUTH ASSN. OF PITTSBURGH, INC.",51542,,,,,,,,,"$2,500.00 ",1
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,1,"$22,277.92 ",$0.00 ,"$22,277.92 ",,
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,2,"$11,770.92 ",$0.00 ,"$11,770.92 ",,
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,3,"$17,260.64 ",$0.00 ,"$17,260.64 ",,
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,4,"$17,769.94 ",$0.00 ,"$17,769.94 ",,
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,5,"$3,962.45 ",$0.00 ,"$3,962.45 ",,
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,6,"$34,881.21 ",$0.00 ,"$34,881.21 ",,
320459,SOF SURFACES INC,51543,40015,  4024500016,54207,1419,7,"$13,477.98 ",$0.00 ,"$13,477.98 ",,
304977,COMMONWEALTH OF PA.- PENN.D.O.T.,51544,40014,  4023101114,54205,1419,1,"$1,250.00 ",$0.00 ,"$1,250.00 ",,
322827,"THE BANK OF NEW YORK MELLON, AS TRUSTEE",51545,11101,      107000,58191,7144,1,"$160,000.00 ",$0.00 ,$0.00 ,,
322827,"THE BANK OF NEW YORK MELLON, AS TRUSTEE",51545,11101,      107000,58191,7144,2,"$156,223.56 ",$0.00 ,$0.00 ,,
228212,VETERANS LEADERSHIP PROGRAM OF W. PA./,51546,26010,  0121292150,58101,5121,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
228212,VETERANS LEADERSHIP PROGRAM OF W. PA./,51546,,,,,,,,,"$2,500.00 ",1
86887,SQUIRREL HILL HEALTH CENTER,51547,26010,  0123265150,58101,5113,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
86887,SQUIRREL HILL HEALTH CENTER,51547,,,,,,,,,"$2,500.00 ",1
324189,LYNN WILLIAMS APARTMENTS,51548,26010,  0123032150,58101,5101,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
324189,LYNN WILLIAMS APARTMENTS,51548,,,,,,,,,"$2,500.00 ",1
265874,GREATER PITTSBURGH ARTS COUNCIL,51549,26010,  0130077150,58101,5100,1,"$2,500.00 ","$1,501.39 ",$0.00 ,,
265874,GREATER PITTSBURGH ARTS COUNCIL,51549,26010,  0130077150,58101,5100,2,"$2,500.00 ","$2,500.00 ",$0.00 ,,
265874,GREATER PITTSBURGH ARTS COUNCIL,51549,,,,,,,,,"$1,501.39 ",1
265874,GREATER PITTSBURGH ARTS COUNCIL,51549,,,,,,,,,"$2,500.00 ",2
322843,TRANSCORE,51552,40012,  4026745212,54205,1419,1,"$20,000.00 ",$0.00 ,"$20,000.00 ",,
322843,TRANSCORE,51552,40012,  4026745212,54205,1419,2,"$274,750.00 ",$0.00 ,"$274,750.00 ",,
322843,TRANSCORE,51552,26010,  4026745212,58101,5088,3,"$99,090.02 ",$0.00 ,"$99,090.02 ",,
322843,TRANSCORE,51552,40114,  4026745212,54205,1419,4,"$376,360.07 ",$0.00 ,"$376,360.07 ",,
304977,COMMONWEALTH OF PA.- PENN.D.O.T.,51553,40015,  4030092015,54205,1419,1,"$4,000.00 ",$0.00 ,"$4,000.00 ",,
304977,COMMONWEALTH OF PA.- PENN.D.O.T.,51554,26010,  4067420140,58101,5088,1,"$4,000.00 ",$0.00 ,"$4,000.00 ",,
277448,BROOKLINE CHRISTIAN FOOD PANTRY,51555,26010,  0123130150,58101,5170,1,"$10,000.00 ","$10,000.00 ",$0.00 ,,
277448,BROOKLINE CHRISTIAN FOOD PANTRY,51555,,,,,,,,,"$10,000.00 ",1
270951,UNION PROJECT,51556,26010,  0123125060,58101,5104,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
270951,UNION PROJECT,51556,,,,,,,,,"$2,500.00 ",1
322514,THE MANCHESTER CITIZENS CORPORATION,51557,26010,  1121000150,58101,5150,1,"$48,000.00 ","$48,000.00 ",$0.00 ,,
322514,THE MANCHESTER CITIZENS CORPORATION,51557,26010,  1121000150,58101,5150,2,"$9,900.00 ","$9,900.00 ",$0.00 ,,
322514,THE MANCHESTER CITIZENS CORPORATION,51557,,,,,,,,,"$25,100.03 ",1
322514,THE MANCHESTER CITIZENS CORPORATION,51557,,,,,,,,,"$22,899.97 ",1
322514,THE MANCHESTER CITIZENS CORPORATION,51557,,,,,,,,,"$9,900.00 ",2
63714,EAST LIBERTY DEVELOPMENT INC,51558,26010,  1121000150,58101,5150,1,"$48,000.00 ","$48,000.00 ",$0.00 ,,
63714,EAST LIBERTY DEVELOPMENT INC,51558,,,,,,,,,"$48,000.00 ",1
392067,CLARK CONTRACTORS INC,51559,40011,  4024500016,54207,1419,3,"$900,000.00 ",$0.00 ,"$900,000.00 ",,
392067,CLARK CONTRACTORS INC,51559,40015,  4024500016,54207,1419,2,"$341,585.08 ","$12,240.25 ","$329,344.83 ",,
392067,CLARK CONTRACTORS INC,51559,40015,  4024500016,54207,1419,1,"$75,000.00 ","$75,000.00 ",$0.00 ,,
392067,CLARK CONTRACTORS INC,51559,,,,,,,,,"$12,240.25 ",2
392067,CLARK CONTRACTORS INC,51559,,,,,,,,,"$75,000.00 ",1
198457,DAVEY RESOURCE GROUP,51561,28053,  4000285300,53537,6760,1,"$20,000.00 ","$15,550.00 ","$4,450.00 ",,
198457,DAVEY RESOURCE GROUP,51561,,,,,,,,,"$1,900.00 ",1
198457,DAVEY RESOURCE GROUP,51561,,,,,,,,,"$5,500.00 ",1
198457,DAVEY RESOURCE GROUP,51561,,,,,,,,,$800.00 ,1
198457,DAVEY RESOURCE GROUP,51561,,,,,,,,,"$2,750.00 ",1
198457,DAVEY RESOURCE GROUP,51561,,,,,,,,,"$4,600.00 ",1
253631,BUILDING UNITED OF SOUTHWESTERN PA.,51565,26010,  0123279110,58101,5150,1,"$10,000.00 ","$6,250.00 ","$3,750.00 ",,
253631,BUILDING UNITED OF SOUTHWESTERN PA.,51565,,,,,,,,,"$3,125.00 ",1
253631,BUILDING UNITED OF SOUTHWESTERN PA.,51565,,,,,,,,,"$3,125.00 ",1
218632,ACH CLEAR PATHWAYS,51566,26010,  0130045150,58101,5104,1,"$9,900.00 ","$9,900.00 ",$0.00 ,,
218632,ACH CLEAR PATHWAYS,51566,,,,,,,,,"$9,900.00 ",1
7706,ALLEGHENY CITY ELECTRIC,51568,29040,  4029400190,54201,1284,1,"$157,125.00 ","$157,125.00 ",$0.00 ,,
7706,ALLEGHENY CITY ELECTRIC,51568,,,,,,,,,"$157,125.00 ",1
278782,ARTS FOR AUTISM FOUNDATION OF PGH./JOEY,51569,26010,  0130050150,58101,5102,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
278782,ARTS FOR AUTISM FOUNDATION OF PGH./JOEY,51569,26010,  0130050150,58101,5102,2,"$5,000.00 ","$5,000.00 ",$0.00 ,,
278782,ARTS FOR AUTISM FOUNDATION OF PGH./JOEY,51569,,,,,,,,,"$2,500.00 ",1
278782,ARTS FOR AUTISM FOUNDATION OF PGH./JOEY,51569,,,,,,,,,"$5,000.00 ",2
21337,KINGSLEY ASSOCIATION,51570,26010,  0123279140,58101,5104,1,"$5,500.00 ",$0.00 ,"$5,500.00 ",,
281711,DEPAUL SCHOOL FOR HEARING & SPEECH,51571,26010,  0130061150,58101,5102,1,"$2,500.00 ","$2,500.00 ",$0.00 ,,
281711,DEPAUL SCHOOL FOR HEARING & SPEECH,51571,26010,  0130061150,58101,5102,2,"$2,500.00 ","$2,500.00 ",$0.00 ,,
281711,DEPAUL SCHOOL FOR HEARING & SPEECH,51571,,,,,,,,,"$2,500.00 ",1
281711,DEPAUL SCHOOL FOR HEARING & SPEECH,51571,,,,,,,,,"$2,500.00 ",2
160606,"A. MERANTE CONTRACTING, INC.",51575,40015,  4026900116,54201,1419,4,"$23,856.72 ",$0.00 ,"$23,856.72 ",,
160606,"A. MERANTE CONTRACTING, INC.",51575,40116,  4026900116,54201,1475,1,"$326,753.50 ","$138,068.35 ","$188,685.15 ",,
160606,"A. MERANTE CONTRACTING, INC.",51575,40116,  4026900116,54201,1475,3,"$68,615.00 ","$48,918.30 ","$19,696.70 ",,
160606,"A. MERANTE CONTRACTING, INC.",51575,40116,  4026900116,54201,1475,5,"$74,470.00 ","$62,317.70 ","$12,152.30 ",,
160606,"A. MERANTE CONTRACTING, INC.",51575,40015,  4026900116,54201,1419,2,"$24,312.00 ",$0.00 ,$0.00 ,,
160606,"A. MERANTE CONTRACTING, INC.",51575,,,,,,,,,"$51,468.95 ",1
160606,"A. MERANTE CONTRACTING, INC.",51575,,,,,,,,,"$86,599.40 ",1
160606,"A. MERANTE CONTRACTING, INC.",51575,,,,,,,,,"$48,918.30 ",3
160606,"A. MERANTE CONTRACTING, INC.",51575,,,,,,,,,"$62,317.70 ",5
230341,SOUTH SIDE COMMUNITY COUNCIL,51576,26010,  0129137150,58101,5104,1,"$2,500.00 ",$804.33 ,"$1,695.67 ",,
230341,SOUTH SIDE COMMUNITY COUNCIL,51576,26010,  0129137150,58101,5104,4,"$3,000.00 ",$804.34 ,"$2,195.66 ",,
230341,SOUTH SIDE COMMUNITY COUNCIL,51576,26010,  0129137150,58101,5104,2,"$3,000.00 ","$3,000.00 ",$0.00 ,,
230341,SOUTH SIDE COMMUNITY COUNCIL,51576,26010,  0129137150,58101,5104,3,"$2,000.00 ","$2,000.00 ",$0.00 ,,
